orf_id,orfLenTrimmed_RNA,countORF_RNA,rpkmORF_RNA,orfLenTrimmed_RPF,countORF_RPF,rpkmORF_RPF
ENSDART00000031234,1788,1619,8.54204940983666,1776,581,0.822300263876982
ENSDART00000031265,1440,589,3.85865142195118,1428,204,0.359086616337723
ENSDART00000031304,786,1592,19.1074733381602,774,1118,3.63076467630365
ENSDART00000031356,567,1,0.0166379450646021,555,0,0
ENSDART00000031380,2178,6,0.025988195183552,2166,15,0.0174072459443495
ENSDART00000031425,3630,968,2.51565729376783,3618,236,0.163961053120486
ENSDART00000031458,1722,374,2.04890206417502,1710,64,0.0940764936370176
ENSDART00000031470,1233,3048,23.3203267378478,1221,1442,2.96856699861833
ENSDART00000031485,1005,102,0.957451656583279,993,36,0.091127721366673
ENSDART00000031490,954,175,1.73050324846451,942,39,0.104066503460933
ENSDART00000031499,1260,183,1.37013477606998,1248,66,0.132931103163484
ENSDART00000031546,1539,323,1.97991546268764,1527,255,0.419757439530345
ENSDART00000031564,606,46,0.716090566295298,594,25,0.105791511547309
ENSDART00000031638,435,234,5.07468798915235,423,365,2.16895107504228
ENSDART00000031640,672,25,0.35095665370645,660,0,0
ENSDART00000031650,1932,881,4.30181303534445,1920,899,1.17694378990276
ENSDART00000031658,873,201,2.1720236943614,861,18,0.0525492609274717
ENSDART00000031665,1023,11196,103.245231162114,1011,3184,7.91624382288346
ENSDART00000031676,744,588,7.4556778666103,732,65,0.223202746494077
ENSDART00000031700,798,154,1.82054146259514,786,57,0.182284427377547
ENSDART00000031719,600,707,11.1160606668366,588,295,1.26107799785272
ENSDART00000031727,375,295,7.4211890166151,363,361,2.49975724376151
ENSDART00000031752,2208,455,1.94399468183486,2196,144,0.164826643564857
ENSDART00000031761,1779,580,3.07563497130131,1767,98,0.139407707304855
ENSDART00000031775,564,168,2.81004272176194,552,110,0.500899809021824
ENSDART00000031814,1173,1578,12.6908798259771,1161,963,2.08492926850353
ENSDART00000031828,2415,3761,14.69159484761,2403,1071,1.12029644722593
ENSDART00000031858,1122,73,0.613780021540948,1110,27,0.061141775214261
ENSDART00000031872,714,792,10.4642887429838,702,96,0.343741034442949
ENSDART00000031875,987,51,0.487456390509724,975,23,0.0592953284414087
ENSDART00000031895,228,198,8.19243658167813,216,156,1.81538233815182
ENSDART00000031937,588,1479,23.7286807237412,576,506,2.20813332477121
ENSDART00000031976,720,191,2.50255491202946,708,47,0.166863696010044
ENSDART00000031992,1599,43,0.253689642664204,1587,105,0.166306655959815
ENSDART00000031993,8349,1112,1.25647274104825,8337,653,0.196879563785502
ENSDART00000031998,1641,506,2.90887246491436,1629,207,0.319408537184384
ENSDART00000032118,498,741,14.0369130623642,486,286,1.47920042367926
ENSDART00000032141,1005,156,1.4643378277156,993,88,0.222756652229645
ENSDART00000032151,429,6601,145.156064651761,417,2592,15.6241428461191
ENSDART00000032154,942,0,0,930,1,0.00270280248856351
ENSDART00000032161,1665,844,4.78201521608119,1653,95,0.144460133009429
ENSDART00000032184,798,346,4.09030744193454,786,176,0.562843144183302
ENSDART00000032188,1989,233,1.10510586245834,1977,45,0.0572141042723231
ENSDART00000032212,1539,446,2.73387707850987,1527,164,0.269961647384222
ENSDART00000032275,1152,2944,24.1083823986084,1140,1326,2.92372102881294
ENSDART00000032277,1959,1111,5.35010576833089,1947,211,0.272404176851986
ENSDART00000032306,768,8526,104.728975032542,756,4898,16.2852430261312
ENSDART00000032322,1905,896,4.43706483310231,1893,205,0.272207762516975
ENSDART00000032324,543,339,5.88955678582386,531,196,0.927809487034569
ENSDART00000032331,1269,462,3.43449665993126,1257,283,0.565911365922856
ENSDART00000032341,813,986,11.4411351091102,801,193,0.605650460264999
ENSDART00000032342,951,819,8.12430332648207,942,404,1.07802224097992
ENSDART00000032344,927,557,5.66837019671797,915,261,0.716995899507126
ENSDART00000032368,1146,48,0.395129417869293,1134,10,0.0221658405146743
ENSDART00000032389,744,717,9.09136229652991,732,210,0.721116565596248
ENSDART00000032390,1653,563,3.21305593555192,1641,118,0.180746828211432
ENSDART00000032392,1005,3014,28.2917577739412,993,470,1.18972302895379
ENSDART00000032393,1059,1968,17.5312094693169,1047,1240,2.97695494728886
ENSDART00000032407,1551,1,0.00608234355359727,1539,0,0
ENSDART00000032410,942,1,0.010014559290477,930,6,0.0162168149313811
ENSDART00000032459,783,4051,48.8071249858883,771,1122,3.65793292440529
ENSDART00000032460,438,441,9.4983293369145,426,52,0.306825183912984
ENSDART00000032474,1905,9191,45.5145791083073,1893,178,0.236356008429373
ENSDART00000032481,1146,308752,2541.60412554125,1134,36135,80.0962646997755
ENSDART00000032494,1674,441,2.48522595553677,1665,88,0.132851264663086
ENSDART00000032498,732,2348,30.2600580213466,720,1382,4.82472767562658
ENSDART00000032502,831,51,0.578964449377975,819,30,0.092073491368647
ENSDART00000032527,453,2665,55.4985652971132,441,621,3.53956807532899
ENSDART00000032540,1470,2506,16.0822376994443,1458,903,1.55678086548062
ENSDART00000032547,474,789,15.7029557340413,462,636,3.4602892119817
ENSDART00000032552,1806,515,2.69012355957316,1794,62,0.08686933750868
ENSDART00000032603,489,926,17.8642534818176,477,493,2.59792015300101
ENSDART00000032695,1620,235,1.36847098156352,1608,144,0.225099072928125
ENSDART00000032702,360,172,4.5072193180007,348,130,0.938990864561288
ENSDART00000032722,1179,411,3.28859779815069,1167,70,0.150773300775908
ENSDART00000032778,939,684,6.87184340629871,927,52,0.14100056995354
ENSDART00000032788,957,1429,14.0864979341467,945,211,0.561239081831553
ENSDART00000032805,1218,120,0.929430034643287,1206,18,0.0375165121546875
ENSDART00000032821,1200,649,5.10206744892288,1188,227,0.480293462424783
ENSDART00000032827,1488,508,3.22064996278744,1476,197,0.335488105643442
ENSDART00000032857,1086,371,3.22275157454373,1074,181,0.423615216852789
ENSDART00000032861,3216,699,2.05042496308735,3204,409,0.320869220528996
ENSDART00000032877,696,532,7.21082801877417,684,179,0.657800482852584
ENSDART00000032880,1806,4311,22.5186847870289,1794,1594,2.23338264498122
ENSDART00000032909,1626,1118,6.48640418457665,1614,275,0.428278647119032
ENSDART00000032963,660,300,4.28805220528607,648,138,0.535305048429384
ENSDART00000032978,717,113,1.48676398637952,705,25,0.0891349756866689
ENSDART00000032982,1833,554,2.85121550889398,1821,184,0.253983284922014
ENSDART00000032996,354,3656,97.4284223094829,342,775,5.6960377006788
ENSDART00000033018,1506,857,5.36832246204938,1494,175,0.294431797197932
ENSDART00000033024,837,1391,15.6777746220029,825,261,0.795213633998813
ENSDART00000033090,696,17,0.230421196088648,684,3,0.011024589098088
ENSDART00000033093,1314,525,3.7691783082994,1302,149,0.287655407711402
ENSDART00000033118,2055,12536,57.5479559026889,2043,3728,4.58674710717045
ENSDART00000033121,762,85,1.05231727347572,750,54,0.180979654634213
ENSDART00000033132,1557,1062,6.43455695082234,1545,139,0.2261432218101
ENSDART00000033152,606,545,8.4841164919769,594,404,1.70959082660451
ENSDART00000033188,549,3832,65.8469859953438,537,1193,5.5842315326561
ENSDART00000033211,4071,1608,3.72621308804225,4059,363,0.224794060634185
ENSDART00000033248,498,1374,26.0279602532907,486,479,2.4774021081901
ENSDART00000033294,1449,1806,11.7579634382627,1437,261,0.456542274216437
ENSDART00000033316,1581,1346,8.03148652137453,1569,787,1.2608082660322
ENSDART00000033325,1434,1797,11.8217472722301,1422,791,1.39821560806046
ENSDART00000033361,1683,2544,14.2598755689513,1671,1769,2.66102308205268
ENSDART00000033386,1422,7,0.0464388213511994,1410,0,0
ENSDART00000033404,1368,1,0.00689599038861796,1356,9,0.016683227750204
ENSDART00000033411,660,910,13.0070916893678,648,363,1.40808501869468
ENSDART00000033429,2196,60,0.257751771902442,2184,17,0.0195656169158375
ENSDART00000033491,672,1009,14.1646105435923,660,183,0.696954478073672
ENSDART00000033494,852,3045,33.7155654028303,840,1198,3.58488138643827
ENSDART00000033574,1542,326,1.99441701791905,1530,291,0.478078063712381
ENSDART00000033591,903,756,7.8979938292711,891,120,0.338532836951389
ENSDART00000033617,3792,307,0.763752758293833,3780,73,0.0485431907271367
ENSDART00000033621,1830,1063,5.47980267064591,1818,320,0.442438955223598
ENSDART00000033630,2427,791,3.07460587047335,2415,153,0.15924710811499
ENSDART00000033669,1119,187,1.5765010520596,1107,35,0.0794726476989541
ENSDART00000033691,474,66,1.31355523250535,462,49,0.266594609099219
ENSDART00000033702,795,301,3.57175870483074,783,204,0.654885936309411
ENSDART00000033713,1110,1777,15.1024426048157,1098,233,0.533397332647383
ENSDART00000033716,624,1134,17.1439625669034,612,215,0.88304796991548
ENSDART00000033717,603,87,1.36108323729976,591,2,0.00850628194370241
ENSDART00000033724,402,11348,266.302975463408,390,3315,21.3656536720945
ENSDART00000033746,549,260,4.46769737964232,537,121,0.566380566178867
ENSDART00000033755,2157,1258,5.50190694638375,2145,300,0.351553330680289
ENSDART00000033817,2307,1367,5.58989518950036,2295,133,0.145668688370554
ENSDART00000033819,2055,937,4.30140672310302,2043,408,0.501983052501487
ENSDART00000033848,1986,370,1.75754002774565,1974,105,0.133702463530003
ENSDART00000033871,429,1463,32.1713865453001,420,1325,7.92982944412472
ENSDART00000033878,1932,494,2.41214033990937,1920,99,0.129607825584397
ENSDART00000033902,1596,77,0.455135365648785,1584,4,0.00634749069283854
ENSDART00000033904,540,505,8.82227037050524,528,233,1.10922399857354
ENSDART00000033914,2889,1165,3.80418061687373,2877,364,0.318023183325867
ENSDART00000033923,648,238,3.46485205970338,636,74,0.292463627771919
ENSDART00000033943,2874,507,1.66419395608075,2862,230,0.202001905067692
ENSDART00000033947,1563,83,0.500958626158181,1551,12,0.0194476310589096
ENSDART00000033949,903,878,9.17253780701061,891,104,0.29339512535787
ENSDART00000033976,1182,2078,16.5848218795988,1170,1058,2.272987590254
ENSDART00000033980,1011,1293,12.0650774511936,999,741,1.86444672566944
ENSDART00000034004,2028,1756,8.16844343168697,2016,684,0.852830713802093
ENSDART00000034011,1683,2179,12.2139421638148,1671,1077,1.62008019184327
ENSDART00000034054,825,736,8.41601712824147,813,201,0.621445103551263
ENSDART00000034078,1257,6068,45.5400013680883,1245,1880,3.79564648273449
ENSDART00000034098,1944,441,2.14005568393444,1932,133,0.173038115843903
ENSDART00000034102,993,460,4.37009952844865,981,255,0.653383904345399
ENSDART00000034109,960,961,9.44354163793314,948,174,0.461358120990872
ENSDART00000034124,651,1480,21.4468478961774,639,780,3.06825183912984
ENSDART00000034218,3780,5250,13.1023817383741,3768,1122,0.74847831335363
ENSDART00000034245,1176,505,4.05104251706873,1164,383,0.827071493472024
ENSDART00000034246,1650,248,1.4179159292146,1638,121,0.185681540926772
ENSDART00000034252,702,128,1.72010755129424,690,82,0.298718431562106
ENSDART00000034268,1632,46,0.265901276455239,1620,8,0.0124128706882176
ENSDART00000034313,1089,164,1.42068800336751,1077,0,0
ENSDART00000034373,912,1734,17.9364710007953,900,532,1.48582062137965
ENSDART00000034377,1260,70180,525.442943085197,1248,16069,32.364695405061
ENSDART00000034380,1215,247,1.9178004677798,1203,69,0.144171933242827
ENSDART00000034432,1455,367,2.37950058456906,1443,28,0.048774065697986
ENSDART00000034441,1590,4250,25.2159044776257,1578,1432,2.28104197856105
ENSDART00000034456,1566,3650,21.987904986237,1554,2093,3.38544273871556
ENSDART00000034505,1275,1608,11.8975792011137,1263,216,0.429880414808106
ENSDART00000034523,2157,4214,18.4300762099055,2145,1708,2.00151029600644
ENSDART00000034536,666,3024,42.8341647317225,654,769,2.95560130848007
ENSDART00000034541,789,511,6.10979504332396,777,278,0.899334048125109
ENSDART00000034544,1152,390,3.19370554872869,1140,202,0.445393399562755
ENSDART00000034545,804,262,3.07417076010808,792,555,1.7614286672627
ENSDART00000034549,1314,3443,24.7186303151902,1302,2970,5.73380242216687
ENSDART00000034550,3063,3183,9.80330211320152,3052,603,0.496626673512952
ENSDART00000034555,1674,1523,8.58276446776077,1662,439,0.663942943445141
ENSDART00000034564,825,1774,20.2853456324733,813,893,2.76094764911083
ENSDART00000034580,450,6757,141.65246944991,441,5354,30.5166626011456
ENSDART00000034586,804,2723,31.9502556479935,792,2049,6.50300421481309
ENSDART00000034595,696,251,3.40210118930887,684,118,0.433633837858128
ENSDART00000034639,1632,2588,14.959837031873,1620,786,1.21956454511738
ENSDART00000034686,576,1531,25.0746830518135,564,594,2.64730877789407
ENSDART00000034690,1074,525,4.61145279060095,1062,114,0.269822146739645
ENSDART00000034704,1071,49390,435.043115333309,1059,6602,15.670282235535
ENSDART00000034707,1143,47,0.38791303414399,1131,2,0.00444492716952089
ENSDART00000034730,1431,22486,148.236556361801,1419,4089,7.2432249608419
ENSDART00000034737,1728,91,0.496798640913352,1716,199,0.291496303355739
ENSDART00000034740,1119,2767,23.3271572783364,1107,1850,4.200697092659
ENSDART00000034745,2139,71,0.313134060058759,2127,12,0.0141811357651005
ENSDART00000034790,216,140,6.11444481124125,204,120,1.47859194962592
ENSDART00000034802,2010,211,0.990305389897411,1998,23,0.0289354080232099
ENSDART00000034817,2571,1901,6.97529830141868,2559,771,0.757323356144858
ENSDART00000034829,3852,7715,18.8943691797301,3840,1231,0.805794107547438
ENSDART00000034837,615,106093,1627.40017846165,603,6818,28.4208422078511
ENSDART00000034849,2814,4035,13.5270218288289,2802,1643,1.4738954941114
ENSDART00000034850,264,2822,100.840694360978,252,1409,14.0542511783292
ENSDART00000034852,2460,0,0,2448,0,0
ENSDART00000034875,669,212,2.98945821905146,657,154,0.589186259379095
ENSDART00000034883,3336,166,0.469423460842468,3324,37,0.0279793723319706
ENSDART00000034935,591,370,5.90604821506407,579,45,0.195358003707052
ENSDART00000034968,927,1913,19.4678495266095,918,766,2.09741006187677
ENSDART00000034979,660,1010,14.4364424244631,648,128,0.496514827528704
ENSDART00000035011,405,9,0.209638107813986,393,3,0.0191878344607944
ENSDART00000035018,558,165,2.78953933784739,548,83,0.380710445423754
ENSDART00000035031,1302,4391,31.8152395649036,1290,1842,3.58919599306869
ENSDART00000035049,1047,459,4.13569734183178,1035,347,0.84272598172399
ENSDART00000035067,1299,1033,7.50194568262751,1287,880,1.71870517221474
ENSDART00000035080,1725,1126,6.15789154952734,1713,140,0.20543192294861
ENSDART00000035093,2076,27921,126.87801174005,2064,3686,4.48893065636916
ENSDART00000035150,1713,878,4.83526073539438,1701,87,0.128561874985111
ENSDART00000035152,6069,1689,2.6253986463012,6057,220,0.0912982316592527
ENSDART00000035188,648,434,6.31825963828263,636,241,0.952482895851791
ENSDART00000035235,1380,30945,211.540801509906,1368,20355,37.4009185152635
ENSDART00000035245,2193,276,1.18728011812572,2181,27,0.031117547220463
ENSDART00000035259,465,423,8.58163738115962,453,352,1.95317753345729
ENSDART00000035338,987,48,0.458782485185623,975,30,0.0773417327496635
ENSDART00000035409,984,789,7.56422867676379,972,214,0.553407151516368
ENSDART00000035428,1074,767,6.73711293407795,1062,490,1.15976185879321
ENSDART00000035432,1329,1322,9.38402636106397,1317,141,0.26911047101392
ENSDART00000035469,744,32,0.405751176414166,732,5,0.0171694420380059
ENSDART00000035513,1761,539,2.88743458547883,1749,162,0.232821168054304
ENSDART00000035531,708,283,3.77082104945072,696,185,0.668128115168609
ENSDART00000035560,888,14240,151.279391314417,876,2016,5.78473781935839
ENSDART00000035581,1764,495,2.64721590224293,1752,19,0.0272594292082861
ENSDART00000035583,762,8,0.099041625738891,750,2,0.0067029501716375
ENSDART00000035602,1692,918,5.1182921003521,1683,190,0.283770172150429
ENSDART00000035670,633,1410,21.0134880581318,621,478,1.93478875727218
ENSDART00000035676,702,886,11.9063694566148,690,610,2.22217369820591
ENSDART00000035685,738,115,1.47002331698832,726,46,0.159264311929403
ENSDART00000035693,1269,976,7.25556004349114,1257,342,0.683892887440342
ENSDART00000035713,1257,113,0.848058693901446,1245,34,0.0686446704324322
ENSDART00000035714,450,78,1.63517724094909,438,24,0.137731852841867
ENSDART00000035725,561,282,4.74208126231636,549,55,0.251818483224086
ENSDART00000035742,726,18,0.233893756651968,714,1,0.00352045702291886
ENSDART00000035755,1206,284,2.22153815743179,1194,84,0.17683662513114
ENSDART00000035759,1137,904,7.50050855397796,1125,292,0.652420483372717
ENSDART00000035761,8388,9420,10.5943721867368,8376,2471,0.741537870438586
ENSDART00000035762,444,1404,29.8309361524496,432,718,4.17770679100323
ENSDART00000035779,1077,211,1.84820225969712,1065,82,0.193535885237421
ENSDART00000035865,2658,3403,12.0778523852877,2646,1242,1.17985602510966
ENSDART00000035867,1284,64,0.470216316592118,1272,51,0.100781385245729
ENSDART00000035878,1395,1795,12.1387226943905,1383,233,0.423478142622434
ENSDART00000035899,2448,330,1.27170175695984,2436,55,0.0567521951108471
ENSDART00000035905,285,2088,69.1143740708846,273,825,7.59606303791338
ENSDART00000035907,3093,3276,9.99186868863168,3081,752,0.613512479195643
ENSDART00000035925,804,365,4.28271880702079,792,367,1.16476454213587
ENSDART00000035939,1254,924,6.9511583117269,1242,190,0.384529146319784
ENSDART00000035944,741,698,8.88627930693292,729,146,0.503410866799936
ENSDART00000035965,1119,329,2.77363019319576,1107,136,0.308808002487365
ENSDART00000035967,2511,3188,11.9771736148922,2499,451,0.453636033524687
ENSDART00000036015,15237,14462,8.95388752275802,15225,5904,0.974734428900192
ENSDART00000036050,693,3047,41.4783970460529,681,1520,5.61039882207544
ENSDART00000036057,729,787,10.1842710400992,717,308,1.07976393978261
ENSDART00000036075,855,3752,41.3980095009513,843,1249,3.72419251084308
ENSDART00000036124,855,1425,15.7228580860489,843,319,0.951174868662083
ENSDART00000036147,1116,210,1.77516139681198,1104,51,0.116117683000514
ENSDART00000036148,717,672,8.84164069776141,705,443,1.57947176916777
ENSDART00000036153,831,66,0.749248110959733,819,25,0.0767279094738725
ENSDART00000036172,918,1296,13.3181856728885,906,536,1.4870783493368
ENSDART00000036204,711,2402,31.8702996815946,699,437,1.57145344689141
ENSDART00000036235,495,384,7.31827576368823,483,132,0.686948309515645
ENSDART00000036240,1143,203,1.67545416874957,1131,161,0.357816637146432
ENSDART00000036242,1425,123,0.814278545088008,1413,23,0.0409150355487427
ENSDART00000036273,1362,134,0.928133472920951,1350,47,0.087510738351934
ENSDART00000036283,1359,28,0.194366457575881,1347,10,0.0186607744199262
ENSDART00000036302,753,37,0.463542429628535,741,18,0.0610592626971028
ENSDART00000036318,639,64,0.944847809865852,627,15,0.0601341223532073
ENSDART00000036331,357,4255,112.43825404393,345,1866,13.5953315437778
ENSDART00000036369,1008,54,0.505377581337287,996,1,0.00252370111883942
ENSDART00000036371,1710,916,5.05338175677924,1698,135,0.199845024993609
ENSDART00000036373,1875,58,0.291816246077068,1863,9,0.0121430256732563
ENSDART00000036375,894,1408,14.8575732786288,882,203,0.578528437432999
ENSDART00000036419,1725,210,1.14845224280705,1713,73,0.107118074108918
ENSDART00000036421,1512,331,2.06518493114373,1500,118,0.197737030063306
ENSDART00000036448,1194,665,5.25412091820228,1182,345,0.733666817644333
ENSDART00000036456,315,5231,156.65956313928,303,3579,29.6904191389735
ENSDART00000036461,1305,2246,16.2361100051797,1293,1015,1.97317123672044
ENSDART00000036463,1236,23,0.175546473776275,1224,4,0.008214399720144
ENSDART00000036472,690,63,0.86133918210529,678,126,0.467130377005711
ENSDART00000036513,1047,1501,13.5243610241601,1035,335,0.813582720108175
ENSDART00000036531,1065,2095,18.5574015156465,1053,1301,3.10560476257136
ENSDART00000036537,1068,6,0.0529983980428616,1056,0,0
ENSDART00000036581,897,655,6.88861006445622,885,302,0.857750403319714
ENSDART00000036630,801,76,0.895084055834996,789,42,0.133804138407213
ENSDART00000036631,1110,1391,11.8218895122671,1098,401,0.917992834298715
ENSDART00000036649,966,1632,15.9377045940571,954,649,1.70999003985564
ENSDART00000036668,1323,3912,27.8947033254528,1314,1212,2.31848618950475
ENSDART00000036680,990,2020,19.2485898992842,978,1117,2.87085710955487
ENSDART00000036702,1935,22,0.107256706323435,1923,0,0
ENSDART00000036703,471,1480,29.643095499812,459,343,1.87835940267293
ENSDART00000036729,891,72,0.762320392050858,879,27,0.0772097502705685
ENSDART00000036760,546,897,15.4982458276768,534,398,1.87343691594925
ENSDART00000036779,885,137,1.46036037816183,873,114,0.32823725067297
ENSDART00000036783,1038,516,4.68959235398916,1026,201,0.492431646381264
ENSDART00000036797,657,871,12.5064925963001,645,584,2.27588540711413
ENSDART00000036801,1377,63,0.431607869028794,1365,36,0.0662929137854258
ENSDART00000036813,1038,909,8.26131676313207,1026,208,0.509581007200512
ENSDART00000036854,1596,474,2.80174238074707,1584,65,0.103146723758626
ENSDART00000036856,1554,16,0.0971296252420012,1542,27,0.0440125619246626
ENSDART00000036871,603,68,1.06383517398142,591,59,0.250935317339221
ENSDART00000036891,573,598,9.84530799524321,561,620,2.77796063263052
ENSDART00000036906,1563,76,0.458709103470142,1551,6,0.00972381552945479
ENSDART00000036926,1584,539,3.21008352590166,1572,210,0.335787103063902
ENSDART00000036927,2196,18070,77.6262419712854,2184,4042,4.65201315140089
ENSDART00000036928,570,11,0.182054146259514,558,6,0.0270280248856351
ENSDART00000036939,480,1711,33.6272627315372,468,595,3.19571742958679
ENSDART00000036989,969,1456,14.1749110670509,957,507,1.33165977155964
ENSDART00000036997,240,666,26.1785587132715,228,276,3.04278659107229
ENSDART00000037007,747,867,10.9491710526943,735,539,1.84331129720031
ENSDART00000037017,1566,452,2.72288576815867,1554,2003,3.23986708344351
ENSDART00000037065,1290,1637,11.9713110171452,1278,477,0.938177004657009
ENSDART00000037109,1905,1767,8.75032763403102,1893,407,0.540431996801994
ENSDART00000037119,1446,375,2.44650281421923,1434,207,0.362842752491884
ENSDART00000037126,1305,1735,12.5421419674919,1293,2234,4.34292073185562
ENSDART00000037140,1251,2401,18.1057948511288,1239,409,0.829753819673044
ENSDART00000037182,3207,561,1.65023823877894,3195,154,0.121156611083589
ENSDART00000037195,5289,312,0.556498210192543,5277,114,0.0543018987753464
ENSDART00000037224,303,1274,39.66519049827,291,725,6.26242122994483
ENSDART00000037250,468,103,2.07622356777313,456,39,0.214979487412716
ENSDART00000037279,477,136,2.6896964776134,465,29,0.156762544336684
ENSDART00000037282,624,734,11.0967094568845,612,290,1.19108795942088
ENSDART00000037292,2931,862,2.77443268580843,2919,738,0.635505810209208
ENSDART00000037332,1644,63,0.361510970591636,1632,53,0.081630597218931
ENSDART00000037371,3333,2564,7.25713917779109,3321,372,0.281560237562009
ENSDART00000037379,1227,1975,15.1846673447172,1215,955,1.97571525120797
ENSDART00000037389,876,142,1.52920948508147,864,17,0.049457531648367
ENSDART00000037455,834,13,0.14704831303499,822,1,0.00305791522428718
ENSDART00000037501,1020,1685,15.5841269852897,1008,717,1.78795211051491
ENSDART00000037515,1776,1512,8.03140588719797,1764,111,0.158169104815426
ENSDART00000037516,3453,1309,3.57623305554093,3441,170,0.124182817042107
ENSDART00000037541,1233,574,4.39168882792803,1221,60,0.123518737806588
ENSDART00000037553,1599,1109,6.54283287708378,1587,326,0.516342569932378
ENSDART00000037557,1176,5,0.0401093318521657,1164,0,0
ENSDART00000037576,861,1765,19.3385676110637,849,529,1.56619286254251
ENSDART00000037585,1779,15,0.0795422837405511,1767,1,0.00142252762555974
ENSDART00000037600,1107,314,2.6758685306338,1095,54,0.12395866755768
ENSDART00000037601,798,179,2.11608390782162,786,52,0.166294565326885
ENSDART00000037664,3240,32662,95.0999982975056,3228,7798,6.07221252769856
ENSDART00000037670,1335,466,3.2929671317298,1323,66,0.125395326340157
ENSDART00000037691,1479,95,0.60595193435077,1467,65,0.111373149579866
ENSDART00000037698,786,1273,15.2787773614811,774,310,1.00674154709672
ENSDART00000037709,2127,2074,9.19864814399591,2115,864,1.02683491991043
ENSDART00000037740,1383,143,0.975431109026029,1371,25,0.0458352719614162
ENSDART00000037749,909,944,9.79694919685162,897,285,0.79863745774109
ENSDART00000037797,867,93,1.01192097024398,855,71,0.208732220257133
ENSDART00000037808,1842,3220,16.4910759078429,1830,1741,2.39135988705346
ENSDART00000037813,717,684,8.99952713879287,705,703,2.50647551630913
ENSDART00000037824,432,1446,31.5767399894816,424,733,4.34545619912467
ENSDART00000037846,5421,734,1.27731907417376,5409,141,0.0655238473516977
ENSDART00000037848,2574,1226,4.49329231083823,2562,712,0.69855101320344
ENSDART00000037850,1503,1234,7.74531212701972,1491,666,1.12277787080246
ENSDART00000037855,1914,920,4.53449198719907,1902,321,0.424220624033052
ENSDART00000037875,1605,3136,18.432479610411,1594,1846,2.91098949580681
ENSDART00000037879,846,1274,14.206327093352,834,760,2.29057649750202
ENSDART00000037891,1503,2522,15.8295601169722,1491,270,0.455180217892889
ENSDART00000037894,1497,664,4.18435982730922,1485,390,0.660139032055209
ENSDART00000037904,633,579,8.62894296855198,621,23,0.093096530161632
ENSDART00000037906,1536,1113,6.83575822256737,1524,251,0.41398634180143
ENSDART00000037914,327,20074,579.120464622654,315,3647,29.1019753285262
ENSDART00000037922,1905,1434,7.10128456547848,1893,1572,2.0873687935448
ENSDART00000037973,3108,2899,8.79933698676754,3096,607,0.492816225070732
ENSDART00000037986,1218,744,5.76246621478838,1206,293,0.610685447851302
ENSDART00000037997,408,273,6.31226508454612,396,154,0.977513566697136
ENSDART00000038032,1212,218,1.69682329839538,1200,41,0.0858815490741055
ENSDART00000038036,1167,366,2.95864578894289,1155,72,0.156692341674643
ENSDART00000038038,279,2070,69.9920779314437,267,933,8.78350071648566
ENSDART00000038120,678,318,4.42466271802085,666,11,0.0415160202072143
ENSDART00000038128,546,1303,22.5130594352986,534,501,2.35827109268988
ENSDART00000038133,1038,3172,28.8282692768481,1026,1334,3.26817819041098
ENSDART00000038157,1647,1830,10.4819053906993,1635,314,0.482735402269306
ENSDART00000038163,1281,416,3.06356391746902,1269,126,0.249577931922673
ENSDART00000038228,465,427,8.66278761644245,456,98,0.540204865806312
ENSDART00000038230,1044,868,7.84335679235085,1032,334,0.813512121121703
ENSDART00000038273,1629,538,3.11561607745647,1617,146,0.226955177425574
ENSDART00000038290,489,130,2.5079405536029,477,70,0.368873044036655
ENSDART00000038294,726,1803,23.4283579579721,714,318,1.1195053332882
ENSDART00000038301,834,754,8.52880215602943,822,617,1.88673369338519
ENSDART00000038310,462,55,1.12306129186064,450,19,0.10613004438426
ENSDART00000038315,2391,1655,6.52981935568657,2379,238,0.251466289541256
ENSDART00000038330,2001,7613,35.8914898378083,1989,1445,1.82612424547817
ENSDART00000038364,783,1557,18.758996199217,771,1707,5.56514394114067
ENSDART00000038391,1536,29,0.178110501756023,1524,31,0.0511297872344396
ENSDART00000038415,618,303,4.62526796123576,606,43,0.178358203824513
ENSDART00000038434,1275,11,0.0813889124454298,1263,31,0.0616958002733856
ENSDART00000038505,309,107,3.26669090331502,297,41,0.346996157875174
ENSDART00000038524,723,432,5.63674248396111,711,380,1.34341828334507
ENSDART00000038525,1506,237,1.48458859218868,1494,134,0.225450633282988
ENSDART00000038566,669,139,1.96006930400072,657,129,0.493539139350022
ENSDART00000038574,567,974,16.2053584929224,555,400,1.81160815449662
ENSDART00000038575,1746,498,2.69071591988054,1734,76,0.110169596246637
ENSDART00000038577,789,48,0.573914211505969,777,22,0.0711703203552245
ENSDART00000038602,1485,3362,21.3576763172915,1473,331,0.564836177905299
ENSDART00000038642,2220,1702,7.23251471958251,2208,425,0.483823679168807
ENSDART00000038648,1617,1720,10.0346255688327,1605,564,0.883285957197091
ENSDART00000038651,3399,621,1.72354719707615,3387,180,0.133584037964432
ENSDART00000038670,1545,1258,7.68130309601925,1533,406,0.665703955402355
ENSDART00000038674,363,89,2.31294937133612,351,31,0.221999418077738
ENSDART00000038696,1488,654,4.14626983398226,1476,113,0.192437339785325
ENSDART00000038730,2568,184,0.675935955101169,2556,100,0.0983414051003155
ENSDART00000038740,1815,976,5.07289569982934,1803,228,0.317860365876321
